Attribute1,Attribute2,Passed
39.72872905603673,95.53346865039283,1
79.72953657795536,78.6903386255295,1
14.991742734877377,31.540689574801274,0
22.92513952326415,68.81347060865421,0
72.22525683930662,43.760312405539196,1
72.00365365460743,25.467062204605117,0
64.11476328852973,84.08715794259226,1
69.39484444671,3.8426348962324997,0
54.27244433475962,90.17619921354235,1
25.179905890695274,46.147746462473414,0
34.56959935039195,63.72014768082804,0
18.159771680142565,65.93539222057827,0
90.84505613336283,89.51177407065364,1
58.339179476612046,63.66696821672073,1
40.08514167636399,61.39335847600618,1
46.20058036441327,6.665204056068996,0
94.72833396118153,51.84080219452041,1
15.33514031160802,15.016900081704165,0
58.62298320167972,73.74337687214856,1
50.5888678884466,51.22219208126745,1
61.14542354346478,68.02277792083532,1
1.8110183820840509,4.167290060238427,0
87.21239089441515,8.479201604580322,0
93.21182824836124,71.63233880626822,1
56.51331835892089,7.208433599867337,0
69.66508238768922,7.12567277652586,0
92.24993811772957,1.210847523488745,0
70.72386343133986,95.65013982994802,1
15.253904291426135,73.75083594590069,0
57.62883601668132,35.32514085020642,0
60.67150463828559,29.65355812876552,0
42.4130671302386,34.97032297458495,0
73.64442356247228,77.46535311811819,1
93.43670147690149,66.13706110704143,1
92.55685129067763,18.519556786746794,1
45.08393714041321,17.410933533408436,0
11.323804584075525,9.839564971339732,0
98.48411989623345,66.03027197013381,1
83.88980864459342,76.43726622217359,1
12.466268120326685,26.5046428325004,0
92.08418826173724,2.094496103091281,0
86.98963620621282,8.217166747642734,0
51.88380571260721,96.78600348450304,1
59.127543574492925,29.544477747742025,0
39.90027038701302,76.92231478381336,1
5.476163882203133,62.46635688542638,0
33.519724164590095,38.19396396528959,0
80.28534485980114,20.56872621955551,1
0.4632023004602859,12.138641815940643,0
33.34991716911442,61.50129680388666,0
39.81686935909433,77.4633780637788,1
53.73956029379229,64.39042535411306,1
91.98556164127605,53.030213324915835,1
34.634599436596126,4.195122343163627,0
34.69532018962277,96.84887775943838,1
73.75012481097484,79.87141916545745,1
45.221794088980715,29.282203670096475,0
22.460482293998197,97.99703293588506,1
45.24395161326934,60.18815896363221,1
14.085702037979985,58.24226582072465,0
17.63869865062233,74.8073179429532,0
49.83677727394797,81.17697880901376,1
41.89254495045479,65.64786073315027,1
91.48459010681,12.809574636620003,1
36.23938991166331,33.82675059944984,0
58.05883502780434,92.80836403260497,1
63.22642879195304,22.461561184385193,0
1.3094456588333636,37.21670238375133,0
66.35373720167107,43.2076882944196,1
17.803596686975144,43.940498969445215,0
96.10703174694551,61.29395824945255,1
14.866272775311295,94.30758377447076,1
41.462412372702374,24.069271183250496,0
8.534966807864386,12.150137630091805,0
99.68742518459473,19.747048985993732,1
50.21950103312426,88.69249002092695,1
59.53850173200438,64.5810812655206,1
6.7076477388427485,28.590678923916013,0
74.99604703991778,81.59469389686173,1
20.990559309558577,86.1369996363436,1
89.80542894407138,84.6514338690278,1
20.513964048200716,91.89265336395545,1
19.068772066366655,25.224102017336158,0
3.654966784809488,75.50419287462783,0
47.206694510999924,46.053949727414,0
56.48411332626164,84.19985528900615,1
6.570863942835237,72.84906771616131,0
77.55276166950105,77.64474464997247,1
45.32888347480276,65.61618376810715,1
52.439026932758004,17.742876946970686,0
44.07627469382282,54.502691889693835,0
40.0763060875326,98.46697395245081,1
55.96403313082179,93.73880664971189,1
15.52402459307125,4.317373579701167,0
18.19281304952711,16.481481572943714,0
86.17856210135173,13.172877345456191,0
94.61154621336327,72.59799099852955,1
37.330931627975296,81.77853298569451,1
27.074467314355378,21.35113663106719,0
64.39995432390158,50.5852692951829,1
40.87341710980964,84.07030280112,1
2.538635566034486,73.28015447662506,0
15.615259736619036,54.223720549184826,0
71.59722288473975,59.03476904587729,1
65.89239419101514,50.83605469162799,1
2.709599250348349,29.754845131882057,0
22.197216193294945,56.50219928590161,0
23.10747965880714,68.88853020500906,0
67.18927435987284,87.33229158608077,1
1.9710537754364155,63.629135397924806,0
10.410858198457385,76.1121537043158,0
79.99160853731894,16.0071634954573,0
17.85446620543336,46.15574744197899,0
65.27461078518748,0.9331619827093296,0
23.81827810467265,24.667886452162303,0
9.944139275934516,72.64617151130048,0
24.317219099945408,99.18099513493634,1
72.22669318556592,9.917809958721591,0
85.56964681062857,40.14943158612883,1
83.02198645669915,80.00709686991596,1
39.71835296184548,20.403563462889885,0
66.80851365706462,55.50849493022862,1
20.498429541582098,73.30712960296748,0
29.314773026101328,61.5985450260179,0
89.63358185211197,18.802473461541613,1
1.3001923510736035,35.538456868573945,0
8.550853085446807,78.37917844853972,0
20.78862551460273,55.42265141320166,0
2.6532203873819715,0.5229613542912737,0
18.143543508979732,76.09907600280938,0
58.304156096969216,3.531135494023907,0
42.1424550592498,74.57337827312321,1
89.26717110769748,20.24805601652374,1
81.7443561738441,95.80734801193802,1
34.1817351697876,36.79407513020845,0
25.94234334312925,32.69316163380791,0
37.96924081672669,14.888805033244468,0
59.02949425148078,30.560421549021488,0
26.806364082287626,87.66507618282006,1
62.4148907849134,99.63343376272474,1
40.941165219124045,36.83095305068483,0
55.204718085198024,44.861063095454256,1
43.61265291353167,72.2070938202737,1
29.44657595419177,88.61957804650746,1
94.84533069621567,59.304433418678414,1
76.36057941597608,39.15256981778293,1
14.011317576645254,41.262184084862376,0
86.84679758979128,69.56181464968068,1
48.743119824951364,0.32182636042786816,0
89.45522268940914,61.95893374598407,1
79.98552559473153,35.54930104413574,1
42.52135044692334,79.41973312770843,1
2.24693083201174,9.299063982313216,0
26.867735938494608,58.82022669483905,0
54.16342146608669,48.09728898861238,1
63.347821982614725,64.23255259052274,1
25.788768543320227,6.485359448296835,0
13.935607407282413,57.99837874281313,0
83.4930236799299,56.14845879595237,1
98.44021807035521,56.06600944161709,1
52.56901823026858,60.34876665964548,1
17.16792858483035,67.64679372263622,0
27.230732651936897,80.49889996807697,1
1.8390676547466733,26.982072012821433,0
91.4298806560499,82.5049410180062,1
11.775108289014113,49.82556822634536,0
57.651647551425356,7.705827913433117,0
27.4055220687206,5.85509292439792,0
55.417800251579344,33.42383186960608,0
65.14203883518643,78.48969771114676,1
82.97418037072016,70.76809347409157,1
20.64212717606032,78.86149646724064,0
1.0995828658480478,51.72690564416094,0
13.688563006880727,44.01989979554906,0
90.00186418481051,14.745252670628394,1
87.38900775625153,32.81927536093116,1
59.74131021703083,43.40193661738753,1
60.051686043365336,8.860042967961723,0
66.50366745462554,22.061195271121125,0
17.53712786234496,59.82252940637388,0
91.44119459249598,73.56631142391899,1
41.87705248920731,99.83475113929497,1
38.31385282494975,93.31133313435576,1
51.89177052828376,64.25651995351916,1
4.696596677505505,42.1248053294072,0
16.628336875607943,63.617736470823274,0
73.80336164263704,78.56516180802319,1
8.279866792512646,11.833619092338733,0
60.31521094663882,40.99048896962883,1
24.534910968132095,83.98022856356172,1
38.929561404197656,38.3832951933044,0
28.869373677069987,57.18722712271865,0
35.567271646494916,58.77693608621982,0
71.90459051842456,18.447625313363936,0
29.7121715623175,36.22354416522884,0
56.64046402968972,33.451128874193216,0
47.60504021990997,2.6196708532064794,0
66.36711653626482,2.4191763891355245,0
93.6829739324758,83.16970436757735,1
73.25720972102503,27.30708099728124,1
21.494037859075675,51.80787662388154,0
3.1183135061284672,29.872557358877305,0
26.22640442998251,94.06792451153404,1
59.507793070025485,25.929675886577375,0
5.1425813484250344,42.96568127389351,0
49.636624720123635,87.27302504846018,1
59.68428489168892,84.19335667918087,1
33.424389081696084,18.610141784627732,0
77.09122037458219,80.26433097957104,1
10.65982531337718,45.81868867378927,0
7.513778173580876,48.29688720853552,0
72.81887562036033,13.347997241594378,0
49.549131620619846,8.060151375712465,0
68.84023964277361,72.79393069737652,1
43.48273386037462,49.646115235529976,0
24.640203323910683,43.68507026151796,0
81.91023176741997,72.95082286523967,1
79.94158789689793,76.55128989911097,1
69.46964708544267,15.890816766935355,0
27.21451372299627,61.02251494776413,0
59.023066686908706,13.535408227768553,0
36.09738969400268,75.13750860290457,1
9.158207332663416,65.69551562671396,0
91.73135754622427,95.6614621083458,1
13.68186309189614,6.895801635642118,0
95.02373538208025,5.705472115125431,1
44.600577295795574,28.218707469320016,0
